breeder,enrichment,x_cm,y_cm,z_cm,flux,flux_std_dev
pbli,90,19.0,1.0,18.5,0.000191156455853643,2.288966068709005e-06
pbli,90,21.0,1.0,18.5,0.00018365477179748172,2.2263530967533055e-06
pbli,90,23.0,1.0,18.5,0.000177285514872504,2.526652950145681e-06
pbli,90,25.0,1.0,18.5,0.00016992048524821707,2.1652968997209687e-06
pbli,90,27.0,1.0,18.5,0.00016307375695843697,2.087440068239265e-06
pbli,90,29.0,1.0,18.5,0.00014656292736814962,2.1303362714906313e-06
pbli,90,31.0,1.0,18.5,0.0001354551589204929,2.1293570215249446e-06
pbli,90,33.0,1.0,18.5,0.00012138171206056865,2.1088113779898432e-06
pbli,90,35.0,1.0,18.5,0.00010260870635720487,1.9161145436200913e-06
pbli,90,37.0,1.0,18.5,8.245180273203441e-05,1.5387072934831079e-06
pbli,90,39.0,1.0,18.5,6.470578549240949e-05,1.4547222332821707e-06
pbli,90,-39.0,3.0,18.5,6.539101067195358e-05,1.3657116827863857e-06
pbli,90,-37.0,3.0,18.5,9.066138248724362e-05,1.7252853295552007e-06
pbli,90,-35.0,3.0,18.5,0.00010677137559075255,1.959389748763396e-06
pbli,90,-33.0,3.0,18.5,0.00012100449596123396,1.5362403220409453e-06
pbli,90,-31.0,3.0,18.5,0.00013628072030726857,1.991624978005439e-06
pbli,90,-29.0,3.0,18.5,0.00014472053075227287,1.9516591501502206e-06
pbli,90,-27.0,3.0,18.5,0.00015804113926146072,1.853984166598973e-06
pbli,90,-25.0,3.0,18.5,0.0001727268909531526,2.3750255028768384e-06
pbli,90,-23.0,3.0,18.5,0.00017823164391942686,2.230602107208296e-06
pbli,90,-21.0,3.0,18.5,0.00018689724783634479,2.4750522654640963e-06
pbli,90,-19.0,3.0,18.5,0.00019233694648993077,2.425048268416358e-06
pbli,90,-17.0,3.0,18.5,0.0001972543979559207,2.4102509241631897e-06
pbli,90,-15.0,3.0,18.5,0.00020114002160131236,2.447713618522847e-06
pbli,90,-13.0,3.0,18.5,0.0002042359363225109,2.4335196071426037e-06
pbli,90,-11.0,3.0,18.5,0.0002073350377252922,2.4324397935851655e-06
pbli,90,-9.0,3.0,18.5,0.00021097260101070694,2.539620617584186e-06
pbli,90,-7.0,3.0,18.5,0.0002065321688186986,2.852619306273675e-06
pbli,90,-5.0,3.0,18.5,0.00021125082994532133,2.5303083768195353e-06
pbli,90,-3.0,3.0,18.5,0.00021593439439104351,2.796571362709467e-06
pbli,90,-1.0,3.0,18.5,0.00021860585418507868,2.0994638575977245e-06
pbli,90,1.0,3.0,18.5,0.0002137503719319862,2.2844718559341075e-06
pbli,90,3.0,3.0,18.5,0.00021274777993307925,2.602071651426861e-06
pbli,90,5.0,3.0,18.5,0.00021531922824240106,2.4590509317927647e-06
pbli,90,7.0,3.0,18.5,0.00021559039679971032,2.5092264672477982e-06
pbli,90,9.0,3.0,18.5,0.00021294454938883056,2.6204009513760806e-06
pbli,90,11.0,3.0,18.5,0.00020908304140074892,2.4874159141079624e-06
pbli,90,13.0,3.0,18.5,0.0002066596830822876,2.4452440264661046e-06
pbli,90,15.0,3.0,18.5,0.00019962788461359995,2.4423837267897356e-06
pbli,90,17.0,3.0,18.5,0.0001974740147143729,2.205288819205995e-06
pbli,90,19.0,3.0,18.5,0.00019474125245025207,2.3279121994917938e-06
pbli,90,21.0,3.0,18.5,0.00018457186125294585,2.09947275503667e-06
pbli,90,23.0,3.0,18.5,0.0001791790908018679,2.60675945827474e-06
pbli,90,25.0,3.0,18.5,0.000168808132542684,2.2277535414038424e-06
pbli,90,27.0,3.0,18.5,0.00015747617925966333,2.4677366857723506e-06
pbli,90,29.0,3.0,18.5,0.00014824433995753308,2.0740379074444834e-06
pbli,90,31.0,3.0,18.5,0.0001365428303352846,2.055065168768858e-06
pbli,90,33.0,3.0,18.5,0.00012174872378860244,1.7291249983859628e-06
pbli,90,35.0,3.0,18.5,0.00010688381757245963,1.6169595576585671e-06
pbli,90,37.0,3.0,18.5,8.640776162501988e-05,1.5544332406297897e-06
pbli,90,39.0,3.0,18.5,6.163424194174396e-05,1.2471843847078186e-06
pbli,90,-39.0,5.0,18.5,6.315451762174512e-05,1.2624736036936883e-06
pbli,90,-37.0,5.0,18.5,8.87401584166979e-05,1.8563385160660727e-06
pbli,90,-35.0,5.0,18.5,0.00010621880770710489,1.800943375162855e-06
pbli,90,-33.0,5.0,18.5,0.00011939767472430953,1.7381705493205733e-06
pbli,90,-31.0,5.0,18.5,0.00013187242778441296,2.0350877790663223e-06
pbli,90,-29.0,5.0,18.5,0.00014618778432948904,2.0629604670023245e-06
pbli,90,-27.0,5.0,18.5,0.00015955735440043733,2.3443635039720146e-06
pbli,90,-25.0,5.0,18.5,0.00016652272863051782,2.2043155785887135e-06
pbli,90,-23.0,5.0,18.5,0.00017620305831884527,2.2277989599284097e-06
pbli,90,-21.0,5.0,18.5,0.00018437906705139772,2.3769832838791184e-06
pbli,90,-19.0,5.0,18.5,0.00019113117285253451,2.486131479081885e-06
pbli,90,-17.0,5.0,18.5,0.0001909847573406258,2.1307688885331804e-06
pbli,90,-15.0,5.0,18.5,0.00019831605993979247,2.5595716934764625e-06
pbli,90,-13.0,5.0,18.5,0.00020443633477200106,2.169693866458093e-06
pbli,90,-11.0,5.0,18.5,0.00021105096001199536,2.2823571035245767e-06
pbli,90,-9.0,5.0,18.5,0.00020864567196255096,2.6644038971920303e-06
pbli,90,-7.0,5.0,18.5,0.00021175280238232757,2.634425239527221e-06
pbli,90,-5.0,5.0,18.5,0.00021373422632949487,2.5416848156556067e-06
pbli,90,-3.0,5.0,18.5,0.00021471372939731848,2.559050996905263e-06
pbli,90,-1.0,5.0,18.5,0.00021970943151826291,2.501335776317121e-06
pbli,90,1.0,5.0,18.5,0.00021182716043467557,2.330033162765588e-06
pbli,90,3.0,5.0,18.5,0.00021458976393624386,2.459458046364989e-06
pbli,90,5.0,5.0,18.5,0.00021539736403024826,2.420059233999786e-06
pbli,90,7.0,5.0,18.5,0.00021128719602695787,2.4706100934521294e-06
pbli,90,9.0,5.0,18.5,0.00020880426056017943,2.6498273655427754e-06
pbli,90,11.0,5.0,18.5,0.00020910848251344633,2.466716434592554e-06
pbli,90,13.0,5.0,18.5,0.00020488293029686865,2.630010907361316e-06
pbli,90,15.0,5.0,18.5,0.00020115735569231063,2.40218713949648e-06
pbli,90,17.0,5.0,18.5,0.00019763944082219122,2.2353076078567846e-06
pbli,90,19.0,5.0,18.5,0.00019046547841758616,2.184029078141383e-06
pbli,90,21.0,5.0,18.5,0.00018227007312909303,2.1528844517436168e-06
pbli,90,23.0,5.0,18.5,0.00017424158932881326,2.8874930772247217e-06
pbli,90,25.0,5.0,18.5,0.00017488619612743118,2.1599757309815887e-06
pbli,90,27.0,5.0,18.5,0.00015528418305882808,2.22025736604901e-06
pbli,90,29.0,5.0,18.5,0.00014682391414898337,2.1603792003883418e-06
pbli,90,31.0,5.0,18.5,0.00013103929308264466,2.124353802821289e-06
pbli,90,33.0,5.0,18.5,0.00012143763668045701,1.6974045303551367e-06
pbli,90,35.0,5.0,18.5,0.00010662639218776823,1.8651786432384744e-06
pbli,90,37.0,5.0,18.5,8.488909515697496e-05,1.5615075033121784e-06
pbli,90,39.0,5.0,18.5,6.40186319951168e-05,1.2939424180934495e-06
pbli,90,-39.0,7.0,18.5,6.323178004471241e-05,1.3952616011141266e-06
pbli,90,-37.0,7.0,18.5,8.52905057292075e-05,1.7101786160313486e-06
pbli,90,-35.0,7.0,18.5,0.00010361215506093222,1.6103199040007526e-06
pbli,90,-33.0,7.0,18.5,0.00012119641077687363,1.8990782155873507e-06
pbli,90,-31.0,7.0,18.5,0.00013425947784782833,1.8672947182143101e-06
pbli,90,-29.0,7.0,18.5,0.00014878479582172374,2.0136072269178752e-06
pbli,90,-27.0,7.0,18.5,0.00015544357618474375,1.992293056789621e-06
pbli,90,-25.0,7.0,18.5,0.00016566917838479455,2.208009036452651e-06
pbli,90,-23.0,7.0,18.5,0.00017467914196281562,2.0353588673051927e-06
pbli,90,-21.0,7.0,18.5,0.00018138121672950898,2.145698380415523e-06
pbli,90,-19.0,7.0,18.5,0.00019049122982221805,2.607096886597091e-06
pbli,90,-17.0,7.0,18.5,0.00019355073302787442,2.2688200686708426e-06
pbli,90,-15.0,7.0,18.5,0.00019811833310936643,2.43072808566158e-06
pbli,90,-13.0,7.0,18.5,0.00020605702100364213,2.3313271359140793e-06
pbli,90,-11.0,7.0,18.5,0.00020772884841885607,2.6788061283006915e-06
pbli,90,-9.0,7.0,18.5,0.00020843509132508102,2.3346341013482305e-06
pbli,90,-7.0,7.0,18.5,0.00021144071928348764,2.440194245713648e-06
pbli,90,-5.0,7.0,18.5,0.00021803477596176035,2.21601620593203e-06
pbli,90,-3.0,7.0,18.5,0.00021495119463925058,2.651514349165303e-06
pbli,90,-1.0,7.0,18.5,0.00021133957239268967,2.3710290259542216e-06
pbli,90,1.0,7.0,18.5,0.00021195742881195917,2.6393576010766924e-06
pbli,90,3.0,7.0,18.5,0.00021519946761372366,2.6850121965146165e-06
pbli,90,5.0,7.0,18.5,0.00021384126825703953,2.5762835409914603e-06
pbli,90,7.0,7.0,18.5,0.00021246112771309132,2.5905081824100227e-06
pbli,90,9.0,7.0,18.5,0.0002050471282222651,2.162372528535694e-06
pbli,90,11.0,7.0,18.5,0.00020223207156371437,2.24535968868225e-06
pbli,90,13.0,7.0,18.5,0.00020219353284143092,2.3954252494660303e-06
pbli,90,15.0,7.0,18.5,0.00019972729677089973,2.4802843856878833e-06
pbli,90,17.0,7.0,18.5,0.0001953596301408525,2.5418432296197325e-06
pbli,90,19.0,7.0,18.5,0.00018848333640770768,2.1881659117554147e-06
pbli,90,21.0,7.0,18.5,0.00018703294484775874,2.6140750949396125e-06
pbli,90,23.0,7.0,18.5,0.00017800263548540325,2.269982819704803e-06
pbli,90,25.0,7.0,18.5,0.00016709233192703523,2.3604388927812464e-06
pbli,90,27.0,7.0,18.5,0.00015633053233347048,2.49406976156563e-06
pbli,90,29.0,7.0,18.5,0.00014635490233169037,2.1153158579838077e-06
pbli,90,31.0,7.0,18.5,0.0001363110387096852,1.8795151900830353e-06
pbli,90,33.0,7.0,18.5,0.00012152095662082524,1.9292091449348896e-06
pbli,90,35.0,7.0,18.5,0.00010652642031229472,2.0224489736836737e-06
pbli,90,37.0,7.0,18.5,8.400260317119845e-05,1.5407506725682618e-06
pbli,90,39.0,7.0,18.5,6.582443582575538e-05,1.3995145856755208e-06
pbli,90,-39.0,9.0,18.5,6.360664118168185e-05,1.2802944283615384e-06
pbli,90,-37.0,9.0,18.5,8.67744814881291e-05,1.5783461905609944e-06
pbli,90,-35.0,9.0,18.5,0.00010542671154270513,1.686282356223459e-06
pbli,90,-33.0,9.0,18.5,0.00011647333127447238,1.92588990006144e-06
pbli,90,-31.0,9.0,18.5,0.00013236535516329803,1.9256352776829273e-06
pbli,90,-29.0,9.0,18.5,0.00014351452784994658,1.999917890038872e-06
pbli,90,-27.0,9.0,18.5,0.00015320216381086677,2.1737135269205526e-06
pbli,90,-25.0,9.0,18.5,0.0001645054268739893,1.9895634602405493e-06
pbli,90,-23.0,9.0,18.5,0.0001763553694524526,2.6149912883737047e-06
pbli,90,-21.0,9.0,18.5,0.00018230228612219467,2.1392673235296075e-06
pbli,90,-19.0,9.0,18.5,0.00018519535409552287,2.173479378268063e-06
pbli,90,-17.0,9.0,18.5,0.00019093018562287603,2.4139010481378096e-06
pbli,90,-15.0,9.0,18.5,0.0001988270032477934,2.302305620376871e-06
pbli,90,-13.0,9.0,18.5,0.00020381821714315587,2.4989385172813714e-06
pbli,90,-11.0,9.0,18.5,0.00020088999604289898,2.445189560423081e-06
pbli,90,-9.0,9.0,18.5,0.00020480709760365256,2.2517685646034823e-06
pbli,90,-7.0,9.0,18.5,0.0002088917220705602,2.1806517651132064e-06
pbli,90,-5.0,9.0,18.5,0.00021062970634578998,2.668600472286382e-06
pbli,90,-3.0,9.0,18.5,0.00021175196634426948,2.493856816226946e-06
pbli,90,-1.0,9.0,18.5,0.0002118715229492271,2.4974810560087195e-06
pbli,90,1.0,9.0,18.5,0.00021164763282328046,2.4434382985383784e-06
pbli,90,3.0,9.0,18.5,0.00021531458153802114,2.7559891832972474e-06
pbli,90,5.0,9.0,18.5,0.00021337566223423015,2.2774814561160578e-06
pbli,90,7.0,9.0,18.5,0.00020931820392622937,2.4302653241908685e-06
pbli,90,9.0,9.0,18.5,0.00020051125871990025,2.337692802502376e-06
pbli,90,11.0,9.0,18.5,0.0002027308525377164,2.3809915450424163e-06
pbli,90,13.0,9.0,18.5,0.0002036259375528281,2.543569398871563e-06
pbli,90,15.0,9.0,18.5,0.0001931814202921482,2.4810756079983634e-06
pbli,90,17.0,9.0,18.5,0.00019347426407201093,2.277460625773993e-06
pbli,90,19.0,9.0,18.5,0.0001923512279442034,2.3605783824540436e-06
pbli,90,21.0,9.0,18.5,0.00018329182856333367,2.464331582877131e-06
pbli,90,23.0,9.0,18.5,0.0001719621308363332,2.1368853306478707e-06
pbli,90,25.0,9.0,18.5,0.00016402517186271976,2.4262985667315252e-06
pbli,90,27.0,9.0,18.5,0.00015697869483449729,2.1620116052307435e-06
pbli,90,29.0,9.0,18.5,0.00014537991182764015,2.044005824120008e-06
pbli,90,31.0,9.0,18.5,0.0001333366682214487,1.9716322885104997e-06
pbli,90,33.0,9.0,18.5,0.00011570389701061038,1.8486827726669901e-06
pbli,90,35.0,9.0,18.5,0.00010262189866893266,1.8965927164634484e-06
pbli,90,37.0,9.0,18.5,8.569042400264734e-05,1.6448088723882692e-06
pbli,90,39.0,9.0,18.5,6.218202048059816e-05,1.3368410079697115e-06
pbli,90,-39.0,11.0,18.5,6.235229326898569e-05,1.1726070103285986e-06
pbli,90,-37.0,11.0,18.5,8.322201749312686e-05,1.372891027718263e-06
pbli,90,-35.0,11.0,18.5,9.920776799516189e-05,1.526174221801035e-06
pbli,90,-33.0,11.0,18.5,0.0001175592111235376,1.8700537400778425e-06
pbli,90,-31.0,11.0,18.5,0.00012725812033269028,2.1002425886884685e-06
pbli,90,-29.0,11.0,18.5,0.0001404455169057206,1.9321420865729e-06
pbli,90,-27.0,11.0,18.5,0.0001549554486745393,2.0439828935299054e-06
pbli,90,-25.0,11.0,18.5,0.00016582956263805563,2.6215370523238126e-06
pbli,90,-23.0,11.0,18.5,0.00017548605112212127,2.323303137531286e-06
pbli,90,-21.0,11.0,18.5,0.0001828173036525666,2.5803467390818195e-06
pbli,90,-19.0,11.0,18.5,0.00018510502259380275,2.4355635982058107e-06
pbli,90,-17.0,11.0,18.5,0.0001889002199566161,2.167090366102299e-06
pbli,90,-15.0,11.0,18.5,0.00019290307365854987,2.2880689334719668e-06
pbli,90,-13.0,11.0,18.5,0.00019866683795158855,2.4983052239360284e-06
pbli,90,-11.0,11.0,18.5,0.0002013991842016898,2.4481732673287663e-06
pbli,90,-9.0,11.0,18.5,0.00020740413187552792,2.3142479408358657e-06
pbli,90,-7.0,11.0,18.5,0.00020626343973251043,2.533932154817654e-06
pbli,90,-5.0,11.0,18.5,0.00020889489505031424,2.666526532771339e-06
pbli,90,-3.0,11.0,18.5,0.00020971617875915397,2.726095694972741e-06
pbli,90,-1.0,11.0,18.5,0.0002117837235047795,2.3240662015113356e-06
pbli,90,1.0,11.0,18.5,0.0002135428178305928,2.249494019963007e-06
pbli,90,3.0,11.0,18.5,0.0002084953032947597,2.4329290681392747e-06
pbli,90,5.0,11.0,18.5,0.00020832767617038874,2.788808545378783e-06
pbli,90,7.0,11.0,18.5,0.00020523487665030106,2.6188239799696283e-06
pbli,90,9.0,11.0,18.5,0.00020313783600813608,2.3755791200396833e-06
pbli,90,11.0,11.0,18.5,0.00020313467699635025,2.4644141658175093e-06
pbli,90,13.0,11.0,18.5,0.00020195079148566493,2.445904936683917e-06
pbli,90,15.0,11.0,18.5,0.00019725937413854388,2.5585020623347786e-06
pbli,90,17.0,11.0,18.5,0.00018981737777688776,2.0908967873708082e-06
pbli,90,19.0,11.0,18.5,0.00018419036598850823,2.1316249654132613e-06
pbli,90,21.0,11.0,18.5,0.0001782100024839276,1.9352849017239757e-06
pbli,90,23.0,11.0,18.5,0.00016732277920382922,2.1847347026989817e-06
pbli,90,25.0,11.0,18.5,0.00015936062648293423,1.9769380287359547e-06
pbli,90,27.0,11.0,18.5,0.0001514855779329095,2.09637787051508e-06
pbli,90,29.0,11.0,18.5,0.0001402241982165554,1.9675340587350733e-06
pbli,90,31.0,11.0,18.5,0.000129566472185831,2.045386780940628e-06
pbli,90,33.0,11.0,18.5,0.00011863386967091039,1.8276771109244224e-06
pbli,90,35.0,11.0,18.5,0.00010339600076956726,1.5513823873576015e-06
pbli,90,37.0,11.0,18.5,8.230141974080785e-05,1.306963052226991e-06
pbli,90,39.0,11.0,18.5,5.957332966869857e-05,1.2988996605931348e-06
pbli,90,-39.0,13.0,18.5,6.22801319804601e-05,1.2211355397744351e-06
pbli,90,-37.0,13.0,18.5,8.214415937674117e-05,1.6815127311491695e-06
pbli,90,-35.0,13.0,18.5,0.00010083441905507287,1.635308777841903e-06
pbli,90,-33.0,13.0,18.5,0.00011505597665380246,1.8187536343159998e-06
pbli,90,-31.0,13.0,18.5,0.00012892877928188893,2.112725282338259e-06
pbli,90,-29.0,13.0,18.5,0.00014326854847873492,2.0218474922848133e-06
pbli,90,-27.0,13.0,18.5,0.00015176076437048796,2.276521523889589e-06
pbli,90,-25.0,13.0,18.5,0.00016242147857524478,2.134833656347675e-06
pbli,90,-23.0,13.0,18.5,0.00016864039984832005,1.9743766513992598e-06
pbli,90,-21.0,13.0,18.5,0.00017853123536904145,1.912171029531203e-06
pbli,90,-19.0,13.0,18.5,0.00017981954093031005,2.1938112481738453e-06
pbli,90,-17.0,13.0,18.5,0.00018472069397252138,2.3206298580225992e-06
pbli,90,-15.0,13.0,18.5,0.00019256907865396942,2.281136766867966e-06
pbli,90,-13.0,13.0,18.5,0.00019576450027506312,2.4543785404445587e-06
pbli,90,-11.0,13.0,18.5,0.00020229357220696292,2.5679310574320884e-06
pbli,90,-9.0,13.0,18.5,0.00020487528384453181,2.504050363423219e-06
pbli,90,-7.0,13.0,18.5,0.00020939232043734566,2.3005037939568727e-06
pbli,90,-5.0,13.0,18.5,0.00020254740399586454,2.1696788041338693e-06
pbli,90,-3.0,13.0,18.5,0.00020598572873280582,2.514836847030429e-06
pbli,90,-1.0,13.0,18.5,0.00020264352222082614,2.5890811786189096e-06
pbli,90,1.0,13.0,18.5,0.00020743277021819905,2.4827764631742004e-06
pbli,90,3.0,13.0,18.5,0.00020749867485503928,2.612703567039824e-06
pbli,90,5.0,13.0,18.5,0.00020804026296734678,2.5439571936510784e-06
pbli,90,7.0,13.0,18.5,0.00020713612134626205,2.558905710858792e-06
pbli,90,9.0,13.0,18.5,0.00020532413697184262,2.4384071656762066e-06
pbli,90,11.0,13.0,18.5,0.00020050556350165874,2.2702123690620318e-06
pbli,90,13.0,13.0,18.5,0.00019468837877894993,1.893613076440651e-06
pbli,90,15.0,13.0,18.5,0.00019217788795902947,2.2385970875498643e-06
pbli,90,17.0,13.0,18.5,0.0001887210018047486,2.5957638909672844e-06
pbli,90,19.0,13.0,18.5,0.00018173060408304968,2.405346300290374e-06
pbli,90,21.0,13.0,18.5,0.00017558373649875927,2.0722836178757264e-06
pbli,90,23.0,13.0,18.5,0.00016751662184399629,2.101673864838773e-06
pbli,90,25.0,13.0,18.5,0.00015461517237061147,2.126915562830999e-06
pbli,90,27.0,13.0,18.5,0.00015164855176055564,2.037217020895907e-06
pbli,90,29.0,13.0,18.5,0.0001384204747231006,1.8285255216390526e-06
pbli,90,31.0,13.0,18.5,0.00012857797858725585,2.0267382211705175e-06
pbli,90,33.0,13.0,18.5,0.0001130119420956403,2.0025582365251797e-06
pbli,90,35.0,13.0,18.5,0.00010170138444244928,1.7176174578633758e-06
pbli,90,37.0,13.0,18.5,8.251094545478713e-05,1.427773526801326e-06
pbli,90,39.0,13.0,18.5,6.179705356584914e-05,1.3505224607843626e-06
pbli,90,-39.0,15.0,18.5,5.942906687488799e-05,1.3079653060660482e-06
pbli,90,-37.0,15.0,18.5,7.99339317921713e-05,1.5175577705910342e-06
pbli,90,-35.0,15.0,18.5,9.510643870860256e-05,1.5567067258215726e-06
pbli,90,-33.0,15.0,18.5,0.00011294317298783537,1.5963456201198899e-06
pbli,90,-31.0,15.0,18.5,0.00012485952970946466,2.0256805211697855e-06
pbli,90,-29.0,15.0,18.5,0.00013984078462542766,1.9214290240634273e-06
pbli,90,-27.0,15.0,18.5,0.0001460297058994551,2.0244724889171592e-06
pbli,90,-25.0,15.0,18.5,0.00015755400072412087,2.0189128102944815e-06
pbli,90,-23.0,15.0,18.5,0.0001673797266566525,2.329428248557906e-06
pbli,90,-21.0,15.0,18.5,0.00017312066006336851,2.2312339466187157e-06
pbli,90,-19.0,15.0,18.5,0.00017670232362266628,2.476133818669523e-06
pbli,90,-17.0,15.0,18.5,0.00018654895099617203,2.3530493906717572e-06
pbli,90,-15.0,15.0,18.5,0.00018915802125966914,2.42357869382989e-06
pbli,90,-13.0,15.0,18.5,0.00019358538486820203,2.162886216862813e-06
pbli,90,-11.0,15.0,18.5,0.00019794052767160386,2.314104351307346e-06
pbli,90,-9.0,15.0,18.5,0.00019670282777533912,2.6606477789876348e-06
pbli,90,-7.0,15.0,18.5,0.00020398803787531085,2.4110560899541512e-06
pbli,90,-5.0,15.0,18.5,0.00019828659586291177,2.482001677720481e-06
pbli,90,-3.0,15.0,18.5,0.000201926611967437,2.3309084144208236e-06
pbli,90,-1.0,15.0,18.5,0.00020114240864551797,2.5849946942540314e-06
pbli,90,1.0,15.0,18.5,0.00020561889693176995,2.378627789428228e-06
pbli,90,3.0,15.0,18.5,0.00020560096357706708,2.3893515883297974e-06
pbli,90,5.0,15.0,18.5,0.00020180353859752408,2.6126364824051225e-06
pbli,90,7.0,15.0,18.5,0.00020059106051322946,2.176484355080388e-06
pbli,90,9.0,15.0,18.5,0.00019791754503965407,2.549601421008347e-06
pbli,90,11.0,15.0,18.5,0.00019363733742836124,2.616505666881256e-06
pbli,90,13.0,15.0,18.5,0.00019090016437794285,2.2786681575838186e-06
pbli,90,15.0,15.0,18.5,0.00019291224010296212,2.346803046149928e-06
pbli,90,17.0,15.0,18.5,0.0001836613951826193,2.404804271667263e-06
pbli,90,19.0,15.0,18.5,0.00017627903811963204,2.1798725620885872e-06
pbli,90,21.0,15.0,18.5,0.00017045990148216553,2.322519820960689e-06
pbli,90,23.0,15.0,18.5,0.00016934030178298201,2.4352836675878023e-06
pbli,90,25.0,15.0,18.5,0.00015403498913427868,1.9926520530519346e-06
pbli,90,27.0,15.0,18.5,0.0001466757714941983,2.0327781606400475e-06
pbli,90,29.0,15.0,18.5,0.00013794737726537546,1.8758481069620684e-06
pbli,90,31.0,15.0,18.5,0.0001254186450272602,1.981032680651397e-06
pbli,90,33.0,15.0,18.5,0.00011256974760383803,1.8183597908237451e-06
pbli,90,35.0,15.0,18.5,0.00010051763654389451,1.5379833191513342e-06
pbli,90,37.0,15.0,18.5,8.098140625865316e-05,1.7314758685648234e-06
pbli,90,39.0,15.0,18.5,5.9138693290002456e-05,1.341684499061372e-06
pbli,90,-39.0,17.0,18.5,6.064170744262445e-05,1.5829518022928815e-06
pbli,90,-37.0,17.0,18.5,8.000098588178203e-05,1.3971617620191308e-06
pbli,90,-35.0,17.0,18.5,9.642153497523416e-05,1.5623152508508432e-06
pbli,90,-33.0,17.0,18.5,0.00011172421184238309,1.956414803842313e-06
pbli,90,-31.0,17.0,18.5,0.000125282426720967,1.963398290947729e-06
pbli,90,-29.0,17.0,18.5,0.0001366182430587792,1.726223334441866e-06
pbli,90,-27.0,17.0,18.5,0.0001452351125184467,2.129419839991206e-06
pbli,90,-25.0,17.0,18.5,0.00015538299211186206,2.338862164872631e-06
pbli,90,-23.0,17.0,18.5,0.00016226777217742883,2.129174693069264e-06
pbli,90,-21.0,17.0,18.5,0.00016957182842398662,2.1759709513577573e-06
pbli,90,-19.0,17.0,18.5,0.00017482493787542141,2.430788796021221e-06
pbli,90,-17.0,17.0,18.5,0.0001793277279444159,2.3188453069426002e-06
pbli,90,-15.0,17.0,18.5,0.00018616709210289993,2.435103834472984e-06
pbli,90,-13.0,17.0,18.5,0.00019021896882466448,2.250612203474797e-06
pbli,90,-11.0,17.0,18.5,0.00019234429356256664,2.52498593397693e-06
pbli,90,-9.0,17.0,18.5,0.0001903593532243097,2.347943933810174e-06
pbli,90,-7.0,17.0,18.5,0.0001954099158670536,2.353828980694811e-06
pbli,90,-5.0,17.0,18.5,0.00019310807007249996,2.5619065741292597e-06
pbli,90,-3.0,17.0,18.5,0.00019689989992259182,2.567986414147884e-06
pbli,90,-1.0,17.0,18.5,0.00020003848819025337,2.5738642481672805e-06
pbli,90,1.0,17.0,18.5,0.00019758145154721667,2.207902152563555e-06
pbli,90,3.0,17.0,18.5,0.0001948757678157374,2.482990811871407e-06
pbli,90,5.0,17.0,18.5,0.00019394599323383364,2.452260146699375e-06
pbli,90,7.0,17.0,18.5,0.00019151745258675666,2.461156173361817e-06
pbli,90,9.0,17.0,18.5,0.00019385206675300075,2.381969339622572e-06
pbli,90,11.0,17.0,18.5,0.00019189325198511054,2.6633607376712147e-06
pbli,90,13.0,17.0,18.5,0.00019015086451889027,2.2128688692351694e-06
pbli,90,15.0,17.0,18.5,0.00018273371792906751,2.6989076818113715e-06
pbli,90,17.0,17.0,18.5,0.00018429313802922418,2.410509150821645e-06
pbli,90,19.0,17.0,18.5,0.00017352344363397897,2.2933534599404257e-06
pbli,90,21.0,17.0,18.5,0.00016818216692822342,2.2882190429419483e-06
pbli,90,23.0,17.0,18.5,0.000159469855269312,2.150832506441211e-06
pbli,90,25.0,17.0,18.5,0.0001542413550060753,2.3623931088377025e-06
pbli,90,27.0,17.0,18.5,0.00014354260759784753,1.730220579640083e-06
pbli,90,29.0,17.0,18.5,0.00013634997461611914,1.8954763129715321e-06
pbli,90,31.0,17.0,18.5,0.00012280562643525838,2.0951456653849286e-06
pbli,90,33.0,17.0,18.5,0.0001109483717432839,1.8982294383737833e-06
pbli,90,35.0,17.0,18.5,9.620391183032151e-05,1.611283101191509e-06
pbli,90,37.0,17.0,18.5,7.938915113730959e-05,1.460387791484112e-06
pbli,90,39.0,17.0,18.5,5.7631596553820026e-05,1.226282601856601e-06
pbli,90,-39.0,19.0,18.5,5.86115419074145e-05,1.2985164033058145e-06
pbli,90,-37.0,19.0,18.5,7.762514742612966e-05,1.542085320041932e-06
pbli,90,-35.0,19.0,18.5,9.236415827821066e-05,1.6237756800306259e-06
pbli,90,-33.0,19.0,18.5,0.0001077295275737464,1.9199165440484375e-06
pbli,90,-31.0,19.0,18.5,0.00012332202557833704,2.164312273170755e-06
pbli,90,-29.0,19.0,18.5,0.0001313691915739166,2.012456012325576e-06
pbli,90,-27.0,19.0,18.5,0.000138439845126632,2.2082166750728037e-06
pbli,90,-25.0,19.0,18.5,0.00014972524577663935,1.9870626789216857e-06
pbli,90,-23.0,19.0,18.5,0.00015570219542890057,2.1290412363046053e-06
pbli,90,-21.0,19.0,18.5,0.00016164631952321192,2.2276375609052495e-06
pbli,90,-19.0,19.0,18.5,0.00016447460116736243,2.0029688897012114e-06
pbli,90,-17.0,19.0,18.5,0.0001702625842757948,2.348331627057887e-06
pbli,90,-15.0,19.0,18.5,0.00017951769580015281,2.4816762604790917e-06
pbli,90,-13.0,19.0,18.5,0.00018600595083797012,2.422544723557171e-06
pbli,90,-11.0,19.0,18.5,0.00018521658456241736,2.204137689094306e-06
pbli,90,-9.0,19.0,18.5,0.00018922568594072756,2.1629262505242747e-06
